uri	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	album_popularity	release_date	total_tracks	album_uri	artist_uri	artist_popularity
spotify:track:1ZqHjApl3pfzwjweTfMi0g	0.33	0.58	1	-7.875	0	0.0374	0.0614	0.00129	0.115	0.11	76.093	222653	4	78	2008	10	spotify:album:1CEODgTmTwLyabvwd7HBty	spotify:artist:4gzpq5DPGxSnKTe4SA8HAU	90
spotify:track:5xKvxwXINUs2dsyvDJ8Gjs	0.496	0.706	8	-6.653	1	0.0308	0.00999	0.00298	0.39	0.311	99.856	238400	4	54	2012	11	spotify:album:16Tz5tlOTNzG5DnMT4M4Xs	spotify:artist:415rtLOb1FDKZAxo1IJ1hW	47
spotify:track:1ZyQGXH9dZ4AecevHhKUxi	0.505	0.68	6	-3.423	0	0.0336	0.283	0	0.175	0.362	139.843	195701	4	45	2017	1	spotify:album:1eRw8LHFNcfucLRf0PWbHw	spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc	76
spotify:track:2VR1z4g6haFyMoghNj46KB	0.734	0.529	0	-10.198	1	0.0346	0.392	0	0.11	0.58	128.022	389213	4	63	2011	12	spotify:album:7gITB9pwcGy6027YxnAHsM	spotify:artist:3cKNppGLfcxdt9CtoHEZmQ	60
spotify:track:1aL9518P5G72N92b48tuKw	0.86	0.541	1	-6.51	0	0.0325	0.165	0.163	0.0663	0.952	114.984	177391	4	70	2022	1	spotify:album:7sni37uwHitUkllYmcRO8W	spotify:artist:6LEG9Ld1aLImEFEVHdWNSB	79
spotify:track:1amSa5xo79zINsgrpNlNge	0.721	0.676	2	-8.78	0	0.0321	0.0895	0.336	0.0826	0.621	127.997	300219	4	0	2011	8	spotify:album:1DBkJIEoeHrTX4WCBQGcCi	spotify:artist:4Z8W4fKeB5YxbusRsdQVPb	82
spotify:track:5PdXzjv5TmXJdsHIxm3iOW	0.676	0.568	4	-8.07	0	0.0372	0.158	0.735	0.108	0.576	90.022	249853	4	11	2017	11	spotify:album:16U9isQcl8A5X6nHoMiaa2	spotify:artist:1itM5tXaK5THggpXA7ovAe	55
spotify:track:1cCbsojaA6GIT7Y3zuMJ1q	0.536	0.526	0	-9.754	1	0.181	0.159	0.847	0.128	0.434	167.608	107533	4	83	2015	13	spotify:album:79dL7FLiJFOO0EoehUHQBv	spotify:artist:5INjqkS1o8h1imAzPqGZBb	82
spotify:track:1dBje6EOpDBLdoKGo94DEa	0.562	0.25	5	-11.977	1	0.0325	0.959	0.000836	0.107	0.595	100.804	236854	4	44	2016	1	spotify:album:78s3die4I0Q75cp2NKO6sc	spotify:artist:2BpAc5eK7Rz5GAwSp9UYXa	57
spotify:track:5AiNZnMDCWwujIENPj9PV9	0.293	0.462	5	-11.412	0	0.0453	0.699	0.0444	0.0954	0.0623	124.004	251427	5	4	2000	11	spotify:album:19RUXBFyM4PpmrLRdtqWbp	spotify:artist:4Z8W4fKeB5YxbusRsdQVPb	82
spotify:track:1f3yAtsJtY87CTmM8RLnxf	0.502	0.912	1	-4.556	1	0.0564	0.0000255	0.000173	0.106	0.72	116.761	301920	4	4	1991	40	spotify:album:2uEf3r9i2bnxwJQsxQ0xQ7	spotify:artist:6olE6TJLqED3rqDCT0FyPh	83
spotify:track:7EZC6E7UjZe63f1jRmkWxt	0.309	0.649	7	-8.994	1	0.035	0.0158	0.00591	0.367	0.312	166.915	306440	4	75	1994	18	spotify:album:1Bwo9JkbVwxGyvtQNMRK21	spotify:artist:7t0rwkOPGlDPEhaOcVtOt9	74
spotify:track:1mea3bSkSGXuIRvnydlB5b	0.486	0.617	5	-7.115	0	0.0287	0.0954	0.00000323	0.109	0.417	138.015	242373	4	78	2008	10	spotify:album:1CEODgTmTwLyabvwd7HBty	spotify:artist:4gzpq5DPGxSnKTe4SA8HAU	90
spotify:track:1hKdDCpiI9mqz1jVHRKG0E	0.579	0.824	6	-8.71	0	0.03	0.00206	0.00903	0.059	0.635	123.331	331573	4	0	1991	12	spotify:album:37lWyRxkf3wQHCOlXM5WfX	spotify:artist:2ye2Wgw4gimLv2eAKyk1NB	84
spotify:track:4PvVX27CitqLAamcc0PCRU	0.515	0.391	2	-11.109	0	0.0575	0.227	0	0.355	0.47	144.487	186176	4	66	2017	17	spotify:album:4IFpj2jyRcugt1yzH82m3E	spotify:artist:0xOeVMOz2fVg5BJY3N6akT	70
spotify:track:1jJci4qxiYcOHhQR247rEU	0.451	0.931	9	-3.871	1	0.0719	0.00076	0.0049	0.361	0.172	122.961	302840	4	75	2007	10	spotify:album:6mm1Skz3JE6AXneya9Nyiv	spotify:artist:0SwO7SWeDHJijQ3XNS7xEE	76
spotify:track:1kl6jzl9h38pjzALrPYvq3	0.486	0.768	6	-5.931	0	0.028	0.00221	0.483	0.246	0.785	111.012	183267	4	50	1995	78	spotify:album:2kOD9QzcUkeT57RJkNvQpH	spotify:artist:7cGkvEcOOYVtNdfkf3s1tK	45
spotify:track:6tLALP9mi7VbNC7s16iBRK	0.518	0.959	0	-7.596	0	0.157	0.62	0.884	0.0831	0.341	149.722	313671	4	0	2011	8	spotify:album:1DBkJIEoeHrTX4WCBQGcCi	spotify:artist:4Z8W4fKeB5YxbusRsdQVPb	82
spotify:track:1lJySpoTdGHcTV4OTaluls	0.369	0.152	11	-20.044	0	0.0333	0.98	0.873	0.0992	0.252	135.124	106250	4	66	2017	26	spotify:album:4XgGOMRY7H4hl6OQi5wb2Z	spotify:artist:13kMpt8IdcHcdxPLcJrgU2	61
spotify:track:59Bc4RPzSL3nYPANh25a6J	0.389	0.598	7	-8.436	1	0.0309	0.531	0.407	0.143	0.517	143.931	400560	4	52	2016	3	spotify:album:2vE9BubwB3Sb5yZjv4FyNn	spotify:artist:7BqRcZsHYYQeqMAOp7e532	58
spotify:track:1lo9k4PrxFd5Np4cAxXoKo	0.49	0.158	9	-18.148	1	0.04	0.773	0.0227	0.121	0.0826	79.833	375933	4	62	1994	14	spotify:album:3nJnyDV8fwFpffo0EyHQto	spotify:artist:0X380XXQSNBYuleKzav5UO	68
spotify:track:1mL6q0gbifm2dBTvMBx4px	0.329	0.499	2	-13.7	1	0.0453	0.0455	0.000465	0.0963	0.132	93.508	359680	4	66	1967	11	spotify:album:4xwx0x7k6c5VuThz5qVqmV	spotify:artist:1nJvji2KIlWSseXRSlNYsC	66
spotify:track:3UhxZNywlQm37nE7ypOs1t	0.294	0.255	5	-15.083	1	0.0326	0.957	0.914	0.199	0.0372	86.331	229360	5	49	2011	15	spotify:album:2I6sty06i8pXtu175kAfHa	spotify:artist:10gzBoINW3cLJfZUka8Zoe	64
spotify:track:1mQ9pMKMYlgLRKT71QBcfL	0.354	0.668	4	-7.9	1	0.0392	0.461	0.72	0.159	0.372	118.54	449373	4	54	2010	11	spotify:album:3a3Yp0PRguSTH3dBOeWRyZ	spotify:artist:38zTZcuN7nFvVJ6auhc6V3	53
spotify:track:5rF6YUIlgiat22OT1lWspJ	0.48	0.87	1	-4.792	1	0.0362	0.00438	0.00603	0.0826	0.584	161.953	297933	4	68	2021	16	spotify:album:4FKOLaEGqA7ZFYYW5r4X9z	spotify:artist:6zlR5ttMfMNmwf2lecU9Cc	71
spotify:track:1qoFVb7xcCv7Lpfg2Tfoiy	0.417	0.501	10	-5.243	0	0.0301	0.711	0.946	0.218	0.272	75.018	296200	4	50	1995	78	spotify:album:2kOD9QzcUkeT57RJkNvQpH	spotify:artist:7cGkvEcOOYVtNdfkf3s1tK	45
spotify:track:67Hna13dNDkZvBpTXRIaOJ	0.615	0.419	11	-8.8	0	0.0395	0.0173	0.497	0.135	0.216	76.997	330773	4	66	1998	11	spotify:album:49MNmJhZQewjt06rpwp6QR	spotify:artist:6FXMGgJwohJLUSr5nVlf9X	66
spotify:track:4cIPLtg1avt2Jm3ne9S1zy	0.535	0.651	10	-6.326	1	0.0544	0.391	0	0.133	0.612	117.218	179600	4	67	1974	18	spotify:album:1Gnrd76EubInPV4KjOJ1Zr	spotify:artist:1dfeR4HaWDbWqFHLkxsg1d	87
spotify:track:1uP8UVMXcTJn28TbhfR2Wo	0.483	0.263	11	-11.541	1	0.0401	0.199	0.000306	0.109	0.166	123.453	183895	4	0	2016	12	spotify:album:4onPyHor2yOlVxCsIaGyHH	spotify:artist:5QdyldG4Fl4TPiOIeMNpBZ	65
spotify:track:1ugKYT4OfPyp4KFovrk4UL	0.373	0.712	9	-7.32	0	0.0447	0.108	0.597	0.119	0.0384	144.013	578649	4	0	2018	21	spotify:album:5OZHQ7KG8k04IOkF50fACO	spotify:artist:3Ww8GMbCDMAGwJJ2hd7z7z	60
spotify:track:1v0ufp7FLTFcykUGOmFZKa	0.724	0.538	0	-8.041	1	0.0381	0.0408	0.0139	0.0343	0.282	108.945	298133	4	74	2015	11	spotify:album:3vLaOYCNCzngDf8QdBg2V1	spotify:artist:3hv9jJF3adDNsBSIQDqcjp	77
spotify:track:48X4D1FYOShPz2VF3YdfCF	0.708	0.499	5	-9.644	1	0.0297	0.269	0.57	0.101	0.628	111.652	328293	4	75	2007	10	spotify:album:5vkqYmiPBYLaalcmjujWxK	spotify:artist:4Z8W4fKeB5YxbusRsdQVPb	82
spotify:track:1v1oIWf2Xgh54kIWuKsDf6	0.422	0.302	11	-9.214	1	0.0372	0.629	0.0000783	0.104	0.123	114.089	248827	4	71	2016	17	spotify:album:6YMSXPIHkA2jPIlFHuejXW	spotify:artist:1WgXqy2Dd70QQOU7Ay074N	77
spotify:track:5Qv2Nby1xTr9pQyjkrc94J	0.67	0.478	4	-8.689	0	0.0355	0.531	0.428	0.138	0.0997	88.014	228747	4	75	2007	10	spotify:album:5vkqYmiPBYLaalcmjujWxK	spotify:artist:4Z8W4fKeB5YxbusRsdQVPb	82
spotify:track:4wajJ1o7jWIg62YqpkHC7S	0.531	0.61	11	-8.025	0	0.0387	0.772	0.756	0.0908	0.199	152.958	318187	4	75	2007	10	spotify:album:5vkqYmiPBYLaalcmjujWxK	spotify:artist:4Z8W4fKeB5YxbusRsdQVPb	82
spotify:track:1wRCg1JyRmbJEg9ESOMlVp	0.532	0.494	7	-10.654	1	0.0355	0.979	0.674	0.123	0.888	156.278	438907	4	30	2008	13	spotify:album:5VdOzZmXRZtDbzIW2wg8XK	spotify:artist:1Li0eIWeMeWcOOWpImcG9H	50
spotify:track:35YyxFpE0ZTOoqFx5bADW8	0.516	0.342	4	-9.785	1	0.0342	0.832	0.579	0.0857	0.167	128.378	255387	3	75	2007	10	spotify:album:5vkqYmiPBYLaalcmjujWxK	spotify:artist:4Z8W4fKeB5YxbusRsdQVPb	82
spotify:track:1wtGtVfMHjeNfNLeNFVMK6	0.455	0.556	9	-11.169	0	0.0292	0.807	0.0103	0.156	0.596	142.711	192960	4	46	2000	11	spotify:album:1y9ogzyvelDrhbnIiPqprm	spotify:artist:4I2BJf80C0skQpp1sQmA0h	62
spotify:track:7Hg6a7tZsVTkXnBUepjZU6	0.295	0.15	1	-10.244	0	0.0325	0.794	0.205	0.103	0.131	137.504	191000	4	63	2001	11	spotify:album:1HrMmB5useeZ0F5lHrMvl0	spotify:artist:4Z8W4fKeB5YxbusRsdQVPb	82
spotify:track:1xzUQMiCoY5pdego0pHMeV	0.39	0.724	6	-7.607	0	0.0889	0.162	0	0.393	0.312	165.945	216560	4	72	2020	18	spotify:album:64nbgEEIcY4g1ElVLONJ0w	spotify:artist:0fA0VVWsXO9YnASrzqfmYu	83
spotify:track:55q3Ro66yXWi9rsEddeEN4	0.12	0.336	11	-8.298	0	0.0352	0.786	0.404	0.111	0.0679	72.64	288733	4	63	2001	11	spotify:album:1HrMmB5useeZ0F5lHrMvl0	spotify:artist:4Z8W4fKeB5YxbusRsdQVPb	82
spotify:track:1yqMgZNrevsWMLWfO2PRp5	0.43	0.74	10	-7.072	1	0.0375	0.0212	0.00165	0.33	0.0948	137.978	285160	4	77	2011	14	spotify:album:2R7iJz5uaHjLEVnMkloO18	spotify:artist:4gzpq5DPGxSnKTe4SA8HAU	90
spotify:track:63OQupATfueTdZMWTxW03A	0.36	0.501	7	-9.129	1	0.0258	0.0638	0.0000932	0.172	0.324	74.807	264067	4	79	1997	12	spotify:album:6dVIqQ8qmQ5GBnJ9shOYGE	spotify:artist:4Z8W4fKeB5YxbusRsdQVPb	82
spotify:track:1yzbqrSF0vuaO7nuKYSd6f	0.534	0.955	7	-4.447	0	0.0524	0.0219	0.00573	0.322	0.425	130.09	280040	4	59	2014	11	spotify:album:22cFcAQkydpTzeSKQZEKv0	spotify:artist:7gP3bB2nilZXLfPHJhMdvc	73
spotify:track:2fuYa3Lx06QQJAm0MjztKr	0.351	0.676	9	-9.017	1	0.0313	0.000121	0.113	0.18	0.143	102.46	299560	4	79	1997	12	spotify:album:6dVIqQ8qmQ5GBnJ9shOYGE	spotify:artist:4Z8W4fKeB5YxbusRsdQVPb	82
spotify:track:20hQFBI3Fvene9YT75JUNM	0.413	0.565	9	-7.2	0	0.0288	0.0359	0.768	0.139	0.341	123.044	261507	4	54	2010	19	spotify:album:3q1e0dxZARuaHxZkLzgErK	spotify:artist:3vbKDsSS70ZX9D2OcvbZmS	67
spotify:track:6LgJvl0Xdtc73RJ1mmpotq	0.251	0.848	5	-6.501	1	0.0579	0.0377	0.00591	0.0545	0.207	163.709	387213	4	79	1997	12	spotify:album:6dVIqQ8qmQ5GBnJ9shOYGE	spotify:artist:4Z8W4fKeB5YxbusRsdQVPb	82
spotify:track:20mLcWdIpEZWVpzboSZJil	0.304	0.34	3	-10.029	1	0.0367	0.961	0.231	0.218	0.298	175.991	233012	4	0	2019	1	spotify:album:5md0bsaXlBUP7i6HOaeT2F	spotify:artist:3NegWDGp038A3FIi3gSYzl	66
spotify:track:7c378mlmubSu7NGkLFa4sN	0.305	0.872	2	-7.313	1	0.0503	0.00786	0.8	0.261	0.648	167.959	287880	4	79	1997	12	spotify:album:6dVIqQ8qmQ5GBnJ9shOYGE	spotify:artist:4Z8W4fKeB5YxbusRsdQVPb	82
spotify:track:21F3fMG5BEWbUSuwC3dv5I	0.491	0.693	9	-8.68	0	0.0259	0.132	0.727	0.104	0.566	156.085	426013	4	50	1989	12	spotify:album:6DZNOsLXIU2zOQfQDwDpIS	spotify:artist:7bu3H8JO7d0UbMoVzbo70s	77
spotify:track:6ybViy2qrO9sIi41EgRJgx	0.732	0.198	5	-11.775	1	0.028	0.883	0.000011	0.0659	0.618	88.174	186147	4	5	2002	14	spotify:album:1JvoMzqg04nC29gam4Qaiq	spotify:artist:2Kx7MNY7cI1ENniW7vT30N	75
spotify:track:26D1PRJjD9Jj1JGRk88KVc	0.678	0.656	7	-6.41	1	0.0381	0.00174	0	0.0631	0.485	123.207	257053	4	4	1991	40	spotify:album:2uEf3r9i2bnxwJQsxQ0xQ7	spotify:artist:6olE6TJLqED3rqDCT0FyPh	83
spotify:track:4U45aEWtQhrm8A5mxPaFZ7	0.532	0.495	10	-6.662	1	0.0343	0.659	0	0.0754	0.308	124.936	214240	4	76	1977	21	spotify:album:1Mhn9VosyjtWn4dMPFlna6	spotify:artist:6zFYqv1mOsgBRQbae3JJ9e	78
spotify:track:27LUNptBKpPi4Tn7RpTWtF	0.606	0.183	7	-14.372	1	0.0448	0.863	0.000485	0.183	0.365	81.976	171680	4	0	2015	14	spotify:album:3TlSSVWAeW4TB2FkVZ94dI	spotify:artist:5hAhrnb0Ch4ODwWu4tsbpi	59
spotify:track:5rb9QrpfcKFHM1EUbSIurX	0.894	0.791	2	-4.699	1	0.112	0.0183	0	0.0388	0.583	105.018	250373	4	79	2004	21	spotify:album:1RM6MGv6bcl6NrAG8PGoZk	spotify:artist:23zg3TcAtWQy7J6upgbUnj	81
spotify:track:27bBjan9bD8rUESGYqK9a7	0.344	0.645	0	-4.363	1	0.035	0.0291	0.315	0.0988	0.125	150.852	256413	4	28	2017	10	spotify:album:7CCwkPweMxKq8yWkVerH6T	spotify:artist:3kzwYV3OCB010YfXMF0Avt	63
spotify:track:2mLBqg6wbo6cY0zxiafaa4	0.852	0.236	0	-21.396	1	0.0636	0.836	0.827	0.109	0.133	119.981	188157	4	57	2018	21	spotify:album:1ZfETfec0U02KrKNI8w3Gf	spotify:artist:3Ww8GMbCDMAGwJJ2hd7z7z	60
spotify:track:5ZBabAFfRVFjxMvbmGadqL	0.682	0.38	0	-9.3	1	0.0338	0.0675	0.721	0.126	0.16	120.003	132658	4	57	2018	21	spotify:album:1ZfETfec0U02KrKNI8w3Gf	spotify:artist:3Ww8GMbCDMAGwJJ2hd7z7z	60
spotify:track:285pBltuF7vW8TeWk8hdRR	0.511	0.566	6	-7.23	0	0.2	0.349	0	0.34	0.218	83.903	239836	4	87	2018	17	spotify:album:6tkjU4Umpo79wwkgPMV3nZ	spotify:artist:4MCBfE4596Uoi2O4DtmEMz	92
spotify:track:5zoOkYCaI0t7anBXlXIbkG	0.54	0.493	0	-10.416	0	0.0373	0.426	0.834	0.0742	0.161	100.036	382284	4	57	2018	21	spotify:album:1ZfETfec0U02KrKNI8w3Gf	spotify:artist:3Ww8GMbCDMAGwJJ2hd7z7z	60
spotify:track:3flQv4DNGg31Ic4vBv45Tj	0.372	0.712	9	-7.32	0	0.0449	0.108	0.598	0.119	0.0384	143.983	578649	4	57	2018	21	spotify:album:1ZfETfec0U02KrKNI8w3Gf	spotify:artist:3Ww8GMbCDMAGwJJ2hd7z7z	60
spotify:track:72Z17vmmeQKAg8bptWvpVG	0.31	0.403	0	-13.664	1	0.0326	0.0726	0.0000927	0.139	0.466	134.48	318027	4	64	1969	9	spotify:album:1ay9Z4R5ZYI2TY7WiDhNYQ	spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy	80
spotify:track:29i8axWOLDmgbiutJb9prB	0.611	0.577	0	-8.728	1	0.0297	0.26	0.000807	0.467	0.214	119.877	227360	4	53	2002	12	spotify:album:5ieP11rJQvuYz0Ov3k03cy	spotify:artist:3vbKDsSS70ZX9D2OcvbZmS	67
spotify:track:2QeutlLcJf2V1cMUUsDFT1	0.721	0.676	2	-8.78	0	0.032	0.0899	0.334	0.0826	0.62	127.99	300219	4	57	2011	8	spotify:album:3P17levwUPzmFfLYdAK3A7	spotify:artist:4Z8W4fKeB5YxbusRsdQVPb	82
spotify:track:2ALZ1Ut5yrh9hZy88MVfdy	0.315	0.385	0	-8.35	0	0.0358	0.71	0.0000685	0.163	0.152	98.011	240019	4	43	2021	6	spotify:album:5wGcJVAdzM6LndVUbMxTnf	spotify:artist:37zdNthUsPowEeNJDeCCYx	51
spotify:track:2AT8iROs4FQueDv2c8q2KE	0.288	0.758	6	-5.692	0	0.0371	0.00616	0	0.303	0.619	97.094	201726	4	91	2013	12	spotify:album:78bpIziExqiI9qztvNFlQu	spotify:artist:7Ln80lUS6He07XvHI8qqHH	89
spotify:track:3sqRODOZ1Z6hR4F2tnFAlg	0.706	0.674	9	-5.932	1	0.044	0.3	0	0.202	0.359	83.001	179326	4	63	2018	1	spotify:album:2ja8ShVK2RtHqlxzXTRQ6J	spotify:artist:2sN4fSzAm2rAL0HIurPCEM	64
spotify:track:2AkmdLbVKS1steeZdy8H1l	0.795	0.435	4	-8.927	1	0.0324	0.0841	0.00026	0.0763	0.596	108.95	258013	4	68	1984	15	spotify:album:61foK8xa76FEOk36uOxoc9	spotify:artist:1dfeR4HaWDbWqFHLkxsg1d	87
spotify:track:7qMwiFUhjCvxwGsyHp3W74	0.317	0.432	3	-6.658	1	0.0324	0.196	0.00013	0.115	0.312	175.544	242023	4	0	2019	1	spotify:album:1gslWJw1wWm0m1VGrb9aM1	spotify:artist:3NegWDGp038A3FIi3gSYzl	66
spotify:track:2iXMJRVShSGCYMYlnEHzGP	0.207	0.214	4	-13.085	1	0.0317	0.73	0.22	0.0971	0.0544	83.757	301250	4	39	2021	9	spotify:album:5Soz5RsFPvKNwGn61gC008	spotify:artist:15ClyGUe5g2vllncIC4tp6	69
spotify:track:5HM8ZOCXFjWVIGZtxUZDtR	0.446	0.663	0	-9.097	1	0.0298	0.555	0.701	0.166	0.503	97.342	283000	4	0	2016	24	spotify:album:1h1XRRm3KNbA6kEiNDdmDU	spotify:artist:5zb7wVUx1vTXLB6HX26EnX	46
spotify:track:4keAoywVf4jxRvXU7ON0hV	0.43	0.771	5	-7.176	1	0.0375	0.0876	0.0239	0.121	0.772	201.001	145893	4	2	2014	11	spotify:album:1l9d1Zj9Iv2eOcdObVhdMy	spotify:artist:3Sz7ZnJQBIHsXLUSo0OQtM	83
spotify:track:2IZZqH4K02UIYg5EohpNHF	0.307	0.635	7	-8.957	1	0.0339	0.0154	0.00483	0.366	0.304	166.973	306427	4	2	1994	13	spotify:album:5GugLrmYMl5VRoe2zNgLGp	spotify:artist:7t0rwkOPGlDPEhaOcVtOt9	74
spotify:track:6h4V0fuWElsTFaPg2tQIoL	0.492	0.626	4	-8.26	1	0.0349	0.729	0.533	0.0509	0.524	86.016	370200	4	0	2013	10	spotify:album:1lCaYGVwy25AGVzuNUU1rD	spotify:artist:57kIMCLPgkzQlXjblX7XXP	52
spotify:track:2IZdzLuDb0ZNxbVNv97Vpw	0.342	0.212	1	-14.621	1	0.0313	0.758	0.000613	0.704	0.141	138.597	218600	4	28	2004	5	spotify:album:6rD6TQA3jaP3VWeJ1VI3tb	spotify:artist:43O3c6wewpzPKwVaGEEtBM	57
spotify:track:4WFWh42DCkPCjcjqITk54S	0.39	0.384	5	-12.317	0	0.0326	0.8	0.0000447	0.118	0.201	106.084	233048	3	47	2018	8	spotify:album:5MAwGM6wOVrzJtl17kRpnW	spotify:artist:1FdUgjmEeGCpmAxXatjiEG	41
spotify:track:2Im64pIz6m0EJKdUe6eZ8r	0.608	0.746	5	-5.249	0	0.184	0.115	0.0087	0.427	0.277	117.072	256587	4	81	2010	13	spotify:album:20r762YmB5HeofjMCiPMLv	spotify:artist:5K4W6rqBFWDnAN6FQUkS6x	92
spotify:track:5N22FteLZT3tgYABLAobu1	0.623	0.658	1	-5.481	0	0.0367	0.0862	0.0000568	0.173	0.81	126.867	152933	4	38	2003	16	spotify:album:1qJy32qMSc0XxWyWVfOaLw	spotify:artist:5ZKMPRDHc7qElVJFh3uRqB	50
spotify:track:2KUmkYMFnsiVPCOGx1gefj	0.393	0.318	2	-11.555	1	0.0365	0.858	0.00000695	0.107	0.45	84.703	343053	4	33	2010	16	spotify:album:6BpBxbGy2JgkkxiVoLDQg4	spotify:artist:6JoxwT8CwvpxxNaP55R6q2	35
spotify:track:504gLMHaH2jakKbQymyJCp	0.483	0.458	5	-10.077	1	0.0301	0.799	0.000179	0.168	0.523	75.939	207720	4	27	2007	24	spotify:album:6lWSJdTy6i0wKU2y1g2uEN	spotify:artist:5wvcZVW2R31CFqrx6BZkQE	21
spotify:track:2LC523tbEPFpc1pnikbt5b	0.418	0.489	6	-8.373	0	0.0323	0.287	0.0288	0.42	0.398	72.891	242439	4	44	2003	10	spotify:album:4O1AHAWaSeeekhQsJfut0T	spotify:artist:3uT7nEkZwWc2GBiqUZGoOe	47
spotify:track:77SPrxY5gn6VPrKPGrfLnM	0.614	0.677	9	-8.317	0	0.0323	0.0193	0.518	0.108	0.717	126.477	323600	4	0	2003	14	spotify:album:1oW3v5Har9mvXnGk0x4fHm	spotify:artist:4Z8W4fKeB5YxbusRsdQVPb	82
spotify:track:2MZSXhq4XDJWu6coGoXX1V	0.558	0.0259	8	-30.016	1	0.0458	0.996	0.871	0.0969	0.37	157.811	125520	4	61	2001	30	spotify:album:1maoQPAmw44bbkNOxKlwsx	spotify:artist:6kBDZFXuLrZgHnvmPu9NsG	67
spotify:track:3GNgik2UtPjHOhnoDi2U0H	0.305	0.404	11	-7.262	0	0.0288	0.829	0.00267	0.329	0.233	102.06	124582	4	0	2017	8	spotify:album:4nDngjnbfvmE9I3L02hU4r	spotify:artist:3Xa0P90KKnDRIuoMmdSCGc	27
spotify:track:2MuWTIM3b0YEAskbeeFE1i	0.543	0.836	4	-9.11	0	0.0353	0.000647	0.431	0.153	0.56	105.173	515387	4	72	1986	8	spotify:album:2Lq2qX3hYhiuPckC8Flj21	spotify:artist:2ye2Wgw4gimLv2eAKyk1NB	84
spotify:track:3DofkfU0559aayAElVjEIr	0.384	0.419	5	-9.712	1	0.0426	0.822	0.00152	0.267	0.427	98.637	140453	3	0	2017	14	spotify:album:66w2ChYG8Ax41fw5JEMCs6	spotify:artist:6QwBhFIOXWri9BNtwoIlKY	44
spotify:track:2NJGAT43AvS7BQvn2017yS	0.573	0.639	0	-7.143	1	0.0247	0.784	0.633	0.0923	0.24	89.575	248707	4	45	2011	11	spotify:album:2vVA27QZ0iEJlIvrAxiFqq	spotify:artist:4R073T3AVJKqAsbzLmLW9u	50
spotify:track:7xNpCuqDKASx2f64nkhzNm	0.602	0.792	2	-8.463	1	0.0331	0.146	0.887	0.118	0.345	93.743	318027	4	54	2007	14	spotify:album:1uFAVpKOz5CBiaMxVnA9UW	spotify:artist:1gpNGL4WHSegm0WXj2j1m0	42
spotify:track:2O99aywAVBhaPrsiJ6zbSS	0.547	0.695	9	-4.969	1	0.0337	0.108	0.00301	0.14	0.641	144.684	241987	4	83	2015	13	spotify:album:79dL7FLiJFOO0EoehUHQBv	spotify:artist:5INjqkS1o8h1imAzPqGZBb	82
spotify:track:2P7i3LoqblIGiNk1Jmbc30	0.521	0.424	5	-7.392	1	0.0347	0.852	0.00000108	0.301	0.484	91.351	337387	4	53	1971	4	spotify:album:5VUfzLSj7tVzsV2DRcJcLL	spotify:artist:4etv0ut4ws0GbXBtolzf5e	64
spotify:track:7ofV2J7Ndzo2s5NBEgfpxl	0.435	0.7	11	-7.3	0	0.0321	0.388	0	0.118	0.266	84.002	263627	4	58	1991	17	spotify:album:1uG9cIT7IRuq9NqFvKFUsI	spotify:artist:1dfeR4HaWDbWqFHLkxsg1d	87
spotify:track:6GyDY0yE47rfk8pcuKhioh	0.708	0.828	9	-5.286	1	0.0286	0.413	0.000104	0.12	0.505	91.977	290493	4	57	2007	15	spotify:album:1w71aBHYJ1zTOsSsmr2Fca	spotify:artist:4pejUc4iciQfgdX6OKulQn	71
spotify:track:2QwObYJWyJTiozvs0RI7CF	0.488	0.454	4	-11.544	0	0.0304	0.317	0.694	0.179	0.131	138.076	253853	4	75	1995	12	spotify:album:35UJLpClj5EDrhpNIi4DFg	spotify:artist:4Z8W4fKeB5YxbusRsdQVPb	82
spotify:track:5v4sZRuvWDcisoOk1PFv6T	0.66	0.316	3	-11.567	0	0.0364	0.529	0.000294	0.104	0.543	91.207	300253	4	82	2014	16	spotify:album:1xn54DMo2qIqBuMqHtUsFd	spotify:artist:6eUKZXaKkcviH0Ku9w2n3V	92
spotify:track:2RhzvGyDqT8Nekg2fab5o7	0.206	0.214	5	-11.118	1	0.0359	0.442	0.839	0.102	0.0729	70.618	113154	4	0	2018	21	spotify:album:5OZHQ7KG8k04IOkF50fACO	spotify:artist:3Ww8GMbCDMAGwJJ2hd7z7z	60
spotify:track:3DK6m7It6Pw857FcQftMds	0.374	0.568	1	-3.825	0	0.109	0.219	0.00219	0.513	0.111	84.733	547733	4	81	2010	13	spotify:album:20r762YmB5HeofjMCiPMLv	spotify:artist:5K4W6rqBFWDnAN6FQUkS6x	92
spotify:track:2URDbWGmPz3vhagl25p8OC	0.584	0.835	9	-4.326	0	0.0297	0.0411	0.0147	0.199	0.781	142.2	212093	4	60	2018	11	spotify:album:7v6FNgLDS8KmaWA1amUtqe	spotify:artist:7Ln80lUS6He07XvHI8qqHH	89
spotify:track:2UWdUez9MB9yzL7Y81Mcip	0.616	0.682	6	-6.148	0	0.0265	0.0578	0.0241	0.342	0.528	117.78	315200	4	59	2010	16	spotify:album:3DrgM5X3yX1JP1liNLAOHI	spotify:artist:3kjuyTCjPG1WMFCiyc5IuB	67
